 *******************************************************************************
Target body name: Venus (299)                     {source: DE431mx}
Center body name: Sun (10)                        {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2018-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2019-Jan-02 00:00:00.0000 TDB
Step-size       : 60 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}   
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),        delta-T,                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
******************************************************************************************************************************************************************************************************************
$$SOE
2458179.333333333, A.D. 2018-Mar-01 20:00:00.0000,      69.185392,  1.066378547789787E+08,  1.960194231697140E+07, -5.884801225664623E+06, -6.463602034957895E+00,  3.428536399077588E+01,  8.432999700889283E-01,
2458179.375000000, A.D. 2018-Mar-01 21:00:00.0000,      69.185392,  1.066145141855332E+08,  1.972535643272497E+07, -5.881761393470756E+06, -6.503393006606403E+00,  3.427802594924563E+01,  8.454955115309453E-01,
2458179.416666667, A.D. 2018-Mar-01 22:00:00.0000,      69.185393,  1.065910303588458E+08,  1.984874404836453E+07, -5.878713659291174E+06, -6.543176049412148E+00,  3.427064170652795E+01,  8.476899616597304E-01,
2458179.458333333, A.D. 2018-Mar-01 23:00:00.0000,      69.185394,  1.065674033275559E+08,  1.997210499758008E+07, -5.875658027059937E+06, -6.582951110151518E+00,  3.426321127056313E+01,  8.498833175127665E-01,
2458179.500000000, A.D. 2018-Mar-02 00:00:00.0000,      69.185394,  1.065436331204950E+08,  2.009543911409029E+07, -5.872594500721769E+06, -6.622718135606942E+00,  3.425573464935234E+01,  8.520755761287298E-01,
2458179.541666667, A.D. 2018-Mar-02 01:00:00.0000,      69.185395,  1.065197197666858E+08,  2.021874623164279E+07, -5.869523084232047E+06, -6.662477072566968E+00,  3.424821185095757E+01,  8.542667345474708E-01,
2458179.583333333, A.D. 2018-Mar-02 02:00:00.0000,      69.185395,  1.064956632953426E+08,  2.034202618401431E+07, -5.866443781556815E+06, -6.702227867826324E+00,  3.424064288350169E+01,  8.564567898100464E-01,
2458179.625000000, A.D. 2018-Mar-02 03:00:00.0000,      69.185396,  1.064714637358713E+08,  2.046527880501095E+07, -5.863356596672753E+06, -6.741970468185999E+00,  3.423302775516837E+01,  8.586457389587032E-01,
2458179.666666667, A.D. 2018-Mar-02 04:00:00.0000,      69.185397,  1.064471211178693E+08,  2.058850392846836E+07, -5.860261533567194E+06, -6.781704820453288E+00,  3.422536647420218E+01,  8.608335790368731E-01,
2458179.708333333, A.D. 2018-Mar-02 05:00:00.0000,      69.185397,  1.064226354711256E+08,  2.071170138825201E+07, -5.857158596238119E+06, -6.821430871441888E+00,  3.421765904890852E+01,  8.630203070892151E-01,
2458179.750000000, A.D. 2018-Mar-02 06:00:00.0000,      69.185398,  1.063980068256203E+08,  2.083487101825735E+07, -5.854047788694129E+06, -6.861148567971942E+00,  3.420990548765361E+01,  8.652059201615856E-01,
2458179.791666667, A.D. 2018-Mar-02 07:00:00.0000,      69.185399,  1.063732352115253E+08,  2.095801265241007E+07, -5.850929114954473E+06, -6.900857856870119E+00,  3.420210579886457E+01,  8.673904153010454E-01,
2458179.833333333, A.D. 2018-Mar-02 08:00:00.0000,      69.185399,  1.063483206592038E+08,  2.108112612466631E+07, -5.847802579049023E+06, -6.940558684969680E+00,  3.419425999102932E+01,  8.695737895558793E-01,
2458179.875000000, A.D. 2018-Mar-02 09:00:00.0000,      69.185400,  1.063232631992103E+08,  2.120421126901288E+07, -5.844668185018273E+06, -6.980250999110543E+00,  3.418636807269665E+01,  8.717560399755921E-01,
2458179.916666667, A.D. 2018-Mar-02 10:00:00.0000,      69.185401,  1.062980628622907E+08,  2.132726791946747E+07, -5.841525936913341E+06, -7.019934746139358E+00,  3.417843005247621E+01,  8.739371636109006E-01,
2458179.958333333, A.D. 2018-Mar-02 11:00:00.0000,      69.185401,  1.062727196793824E+08,  2.145029591007885E+07, -5.838375838795955E+06, -7.059609872909559E+00,  3.417044593903845E+01,  8.761171575137610E-01,
2458180.000000000, A.D. 2018-Mar-02 12:00:00.0000,      69.185402,  1.062472336816139E+08,  2.157329507492715E+07, -5.835217894738456E+06, -7.099276326281452E+00,  3.416241574111472E+01,  8.782960187373554E-01,
2458180.041666667, A.D. 2018-Mar-02 13:00:00.0000,      69.185403,  1.062216049003050E+08,  2.169626524812403E+07, -5.832052108823793E+06, -7.138934053122274E+00,  3.415433946749719E+01,  8.804737443360953E-01,
2458180.083333333, A.D. 2018-Mar-02 14:00:00.0000,      69.185403,  1.061958333669670E+08,  2.181920626381292E+07, -5.828878485145520E+06, -7.178583000306254E+00,  3.414621712703885E+01,  8.826503313656477E-01,
2458180.125000000, A.D. 2018-Mar-02 15:00:00.0000,      69.185404,  1.061699191133021E+08,  2.194211795616920E+07, -5.825697027807776E+06, -7.218223114714692E+00,  3.413804872865357E+01,  8.848257768829022E-01,
2458180.166666667, A.D. 2018-Mar-02 16:00:00.0000,      69.185404,  1.061438621712041E+08,  2.206500015940048E+07, -5.822507740925306E+06, -7.257854343236024E+00,  3.412983428131606E+01,  8.870000779460074E-01,
2458180.208333333, A.D. 2018-Mar-02 17:00:00.0000,      69.185405,  1.061176625727576E+08,  2.218785270774678E+07, -5.819310628623441E+06, -7.297476632765883E+00,  3.412157379406185E+01,  8.891732316143610E-01,
2458180.250000000, A.D. 2018-Mar-02 18:00:00.0000,      69.185406,  1.060913203502387E+08,  2.231067543548074E+07, -5.816105695038084E+06, -7.337089930207176E+00,  3.411326727598731E+01,  8.913452349486004E-01,
2458180.291666667, A.D. 2018-Mar-02 19:00:00.0000,      69.185406,  1.060648355361143E+08,  2.243346817690789E+07, -5.812892944315737E+06, -7.376694182470151E+00,  3.410491473624968E+01,  8.935160850106509E-01,
2458180.333333333, A.D. 2018-Mar-02 20:00:00.0000,      69.185407,  1.060382081630428E+08,  2.255623076636680E+07, -5.809672380613460E+06, -7.416289336472456E+00,  3.409651618406701E+01,  8.956857788636743E-01,
2458180.375000000, A.D. 2018-Mar-02 21:00:00.0000,      69.185408,  1.060114382638734E+08,  2.267896303822937E+07, -5.806444008098893E+06, -7.455875339139221E+00,  3.408807162871819E+01,  8.978543135721075E-01,
2458180.416666667, A.D. 2018-Mar-02 22:00:00.0000,      69.185408,  1.059845258716463E+08,  2.280166482690098E+07, -5.803207830950236E+06, -7.495452137403114E+00,  3.407958107954296E+01,  9.000216862016597E-01,
2458180.458333333, A.D. 2018-Mar-02 23:00:00.0000,      69.185409,  1.059574710195930E+08,  2.292433596682077E+07, -5.799963853356254E+06, -7.535019678204415E+00,  3.407104454594187E+01,  9.021878938193133E-01,
2458180.500000000, A.D. 2018-Mar-03 00:00:00.0000,      69.185410,  1.059302737411358E+08,  2.304697629246180E+07, -5.796712079516267E+06, -7.574577908491084E+00,  3.406246203737633E+01,  9.043529334933247E-01,
2458180.541666667, A.D. 2018-Mar-03 01:00:00.0000,      69.185410,  1.059029340698881E+08,  2.316958563833134E+07, -5.793452513640150E+06, -7.614126775218827E+00,  3.405383356336856E+01,  9.065168022932344E-01,
2458180.583333333, A.D. 2018-Mar-03 02:00:00.0000,      69.185411,  1.058754520396542E+08,  2.329216383897102E+07, -5.790185159948322E+06, -7.653666225351167E+00,  3.404515913350161E+01,  9.086794972898709E-01,
2458180.625000000, A.D. 2018-Mar-03 03:00:00.0000,      69.185411,  1.058478276844292E+08,  2.341471072895709E+07, -5.786910022671742E+06, -7.693196205859504E+00,  3.403643875741939E+01,  9.108410155553468E-01,
2458180.666666667, A.D. 2018-Mar-03 04:00:00.0000,      69.185412,  1.058200610383992E+08,  2.353722614290062E+07, -5.783627106051911E+06, -7.732716663723200E+00,  3.402767244482658E+01,  9.130013541630788E-01,
2458180.708333333, A.D. 2018-Mar-03 05:00:00.0000,      69.185413,  1.057921521359411E+08,  2.365970991544775E+07, -5.780336414340867E+06, -7.772227545929629E+00,  3.401886020548873E+01,  9.151605101877696E-01,
2458180.750000000, A.D. 2018-Mar-03 06:00:00.0000,      69.185413,  1.057641010116229E+08,  2.378216188127984E+07, -5.777037951801170E+06, -7.811728799474258E+00,  3.401000204923219E+01,  9.173184807054273E-01,
2458180.791666667, A.D. 2018-Mar-03 07:00:00.0000,      69.185414,  1.057359077002029E+08,  2.390458187511378E+07, -5.773731722705904E+06, -7.851220371360704E+00,  3.400109798594414E+01,  9.194752627933713E-01,
2458180.833333333, A.D. 2018-Mar-03 08:00:00.0000,      69.185415,  1.057075722366306E+08,  2.402696973170214E+07, -5.770417731338676E+06, -7.890702208600815E+00,  3.399214802557257E+01,  9.216308535302211E-01,
2458180.875000000, A.D. 2018-Mar-03 09:00:00.0000,      69.185415,  1.056790946560462E+08,  2.414932528583341E+07, -5.767095981993612E+06, -7.930174258214727E+00,  3.398315217812629E+01,  9.237852499959196E-01,
2458180.916666667, A.D. 2018-Mar-03 10:00:00.0000,      69.185416,  1.056504749937802E+08,  2.427164837233224E+07, -5.763766478975335E+06, -7.969636467230940E+00,  3.397411045367492E+01,  9.259384492717118E-01,
2458180.958333333, A.D. 2018-Mar-03 11:00:00.0000,      69.185416,  1.056217132853543E+08,  2.439393882605962E+07, -5.760429226598985E+06, -8.009088782686380E+00,  3.396502286234889E+01,  9.280904484401855E-01,
2458181.000000000, A.D. 2018-Mar-03 12:00:00.0000,      69.185417,  1.055928095664807E+08,  2.451619648191313E+07, -5.757084229190195E+06, -8.048531151626475E+00,  3.395588941433947E+01,  9.302412445852273E-01,
2458181.041666667, A.D. 2018-Mar-03 13:00:00.0000,      69.185418,  1.055637638730620E+08,  2.463842117482714E+07, -5.753731491085095E+06, -8.087963521105214E+00,  3.394671011989867E+01,  9.323908347920717E-01,
2458181.083333333, A.D. 2018-Mar-03 14:00:00.0000,      69.185418,  1.055345762411916E+08,  2.476061273977305E+07, -5.750371016630312E+06, -8.127385838185223E+00,  3.393748498933937E+01,  9.345392161472859E-01,
2458181.125000000, A.D. 2018-Mar-03 15:00:00.0000,      69.185419,  1.055052467071535E+08,  2.488277101175949E+07, -5.747002810182952E+06, -8.166798049937832E+00,  3.392821403303522E+01,  9.366863857387582E-01,
2458181.166666667, A.D. 2018-Mar-03 16:00:00.0000,      69.185420,  1.054757753074220E+08,  2.500489582583253E+07, -5.743626876110602E+06, -8.206200103443136E+00,  3.391889726142067E+01,  9.388323406557362E-01,
2458181.208333333, A.D. 2018-Mar-03 17:00:00.0000,      69.185420,  1.054461620786621E+08,  2.512698701707594E+07, -5.740243218791331E+06, -8.245591945790077E+00,  3.390953468499094E+01,  9.409770779888067E-01,
2458181.250000000, A.D. 2018-Mar-03 18:00:00.0000,      69.185421,  1.054164070577291E+08,  2.524904442061135E+07, -5.736851842613674E+06, -8.284973524076499E+00,  3.390012631430214E+01,  9.431205948298906E-01,
2458181.291666667, A.D. 2018-Mar-03 19:00:00.0000,      69.185421,  1.053865102816691E+08,  2.537106787159854E+07, -5.733452751976635E+06, -8.324344785409222E+00,  3.389067215997104E+01,  9.452628882722820E-01,
2458181.333333333, A.D. 2018-Mar-03 20:00:00.0000,      69.185422,  1.053564717877180E+08,  2.549305720523559E+07, -5.730045951289678E+06, -8.363705676904116E+00,  3.388117223267530E+01,  9.474039554106142E-01,
2458181.375000000, A.D. 2018-Mar-03 21:00:00.0000,      69.185423,  1.053262916133026E+08,  2.561501225675912E+07, -5.726631444972727E+06, -8.403056145686154E+00,  3.387162654315329E+01,  9.495437933408954E-01,
2458181.416666667, A.D. 2018-Mar-03 22:00:00.0000,      69.185423,  1.052959697960397E+08,  2.573693286144457E+07, -5.723209237456156E+06, -8.442396138889501E+00,  3.386203510220421E+01,  9.516823991604877E-01,
2458181.458333333, A.D. 2018-Mar-03 23:00:00.0000,      69.185424,  1.052655063737367E+08,  2.585881885460631E+07, -5.719779333180787E+06, -8.481725603657569E+00,  3.385239792068803E+01,  9.538197699681259E-01,
2458181.500000000, A.D. 2018-Mar-04 00:00:00.0000,      69.185424,  1.052349013843910E+08,  2.598067007159795E+07, -5.716341736597880E+06, -8.521044487143079E+00,  3.384271500952546E+01,  9.559559028639200E-01,
2458181.541666667, A.D. 2018-Mar-04 01:00:00.0000,      69.185425,  1.052041548661902E+08,  2.610248634781250E+07, -5.712896452169139E+06, -8.560352736508150E+00,  3.383298637969804E+01,  9.580907949493369E-01,
2458181.583333333, A.D. 2018-Mar-04 02:00:00.0000,      69.185426,  1.051732668575124E+08,  2.622426751868263E+07, -5.709443484366694E+06, -8.599650298924352E+00,  3.382321204224803E+01,  9.602244433272507E-01,
2458181.625000000, A.D. 2018-Mar-04 03:00:00.0000,      69.185426,  1.051422373969257E+08,  2.634601341968086E+07, -5.705982837673105E+06, -8.638937121572779E+00,  3.381339200827847E+01,  9.623568451019047E-01,
2458181.666666667, A.D. 2018-Mar-04 04:00:00.0000,      69.185427,  1.051110665231882E+08,  2.646772388631980E+07, -5.702514516581359E+06, -8.678213151644115E+00,  3.380352628895315E+01,  9.644879973789244E-01,
2458181.708333333, A.D. 2018-Mar-04 05:00:00.0000,      69.185427,  1.050797542752483E+08,  2.658939875415236E+07, -5.699038525594846E+06, -8.717478336338710E+00,  3.379361489549665E+01,  9.666178972653405E-01,
2458181.750000000, A.D. 2018-Mar-04 06:00:00.0000,      69.185428,  1.050483006922444E+08,  2.671103785877196E+07, -5.695554869227385E+06, -8.756732622866634E+00,  3.378365783919426E+01,  9.687465418695727E-01,
2458181.791666667, A.D. 2018-Mar-04 07:00:00.0000,      69.185429,  1.050167058135048E+08,  2.683264103581276E+07, -5.692063552003195E+06, -8.795975958447766E+00,  3.377365513139206E+01,  9.708739283014349E-01,
2458181.833333333, A.D. 2018-Mar-04 08:00:00.0000,      69.185429,  1.049849696785480E+08,  2.695420812094987E+07, -5.688564578456891E+06, -8.835208290311844E+00,  3.376360678349684E+01,  9.730000536721555E-01,
2458181.875000000, A.D. 2018-Mar-04 09:00:00.0000,      69.185430,  1.049530923270823E+08,  2.707573894989958E+07, -5.685057953133492E+06, -8.874429565698541E+00,  3.375351280697615E+01,  9.751249150943586E-01,
2458181.916666667, A.D. 2018-Mar-04 10:00:00.0000,      69.185431,  1.049210737990061E+08,  2.719723335841957E+07, -5.681543680588412E+06, -8.913639731857545E+00,  3.374337321335829E+01,  9.772485096820773E-01,
2458181.958333333, A.D. 2018-Mar-04 11:00:00.0000,      69.185431,  1.048889141344073E+08,  2.731869118230915E+07, -5.678021765387444E+06, -8.952838736048594E+00,  3.373318801423225E+01,  9.793708345507781E-01,
2458182.000000000, A.D. 2018-Mar-04 12:00:00.0000,      69.185432,  1.048566133735641E+08,  2.744011225740942E+07, -5.674492212106769E+06, -8.992026525541590E+00,  3.372295722124780E+01,  9.814918868173379E-01,
2458182.041666667, A.D. 2018-Mar-04 13:00:00.0000,      69.185432,  1.048241715569443E+08,  2.756149641960355E+07, -5.670955025332942E+06, -9.031203047616630E+00,  3.371268084611541E+01,  9.836116636000423E-01,
2458182.083333333, A.D. 2018-Mar-04 14:00:00.0000,      69.185433,  1.047915887252055E+08,  2.768284350481699E+07, -5.667410209662885E+06, -9.070368249564096E+00,  3.370235890060628E+01,  9.857301620186174E-01,
2458182.125000000, A.D. 2018-Mar-04 15:00:00.0000,      69.185434,  1.047588649191948E+08,  2.780415334901766E+07, -5.663857769703899E+06, -9.109522078684710E+00,  3.369199139655230E+01,  9.878473791942284E-01,
2458182.166666667, A.D. 2018-Mar-04 16:00:00.0000,      69.185434,  1.047260001799496E+08,  2.792542578821618E+07, -5.660297710073630E+06, -9.148664482289620E+00,  3.368157834584611E+01,  9.899633122494507E-01,
2458182.208333333, A.D. 2018-Mar-04 17:00:00.0000,      69.185435,  1.046929945486962E+08,  2.804666065846611E+07, -5.656730035400097E+06, -9.187795407700449E+00,  3.367111976044104E+01,  9.920779583083146E-01,
2458182.250000000, A.D. 2018-Mar-04 18:00:00.0000,      69.185435,  1.046598480668511E+08,  2.816785779586414E+07, -5.653154750321656E+06, -9.226914802249377E+00,  3.366061565235111E+01,  9.941913144962964E-01,
2458182.291666667, A.D. 2018-Mar-04 19:00:00.0000,      69.185436,  1.046265607760202E+08,  2.828901703655031E+07, -5.649571859487019E+06, -9.266022613279203E+00,  3.365006603365106E+01,  9.963033779403059E-01,
2458182.333333333, A.D. 2018-Mar-04 20:00:00.0000,      69.185437,  1.045931327179989E+08,  2.841013821670825E+07, -5.645981367555224E+06, -9.305118788143419E+00,  3.363947091647631E+01,  9.984141457687095E-01,
2458182.375000000, A.D. 2018-Mar-04 21:00:00.0000,      69.185437,  1.045595639347722E+08,  2.853122117256539E+07, -5.642383279195664E+06, -9.344203274206277E+00,  3.362883031302298E+01,  1.000523615111332E+00,
2458182.416666667, A.D. 2018-Mar-04 22:00:00.0000,      69.185438,  1.045258544685144E+08,  2.865226574039319E+07, -5.638777599088049E+06, -9.383276018842858E+00,  3.361814423554787E+01,  1.002631783099440E+00,
2458182.458333333, A.D. 2018-Mar-04 23:00:00.0000,      69.185438,  1.044920043615893E+08,  2.877327175650730E+07, -5.635164331922416E+06, -9.422336969439128E+00,  3.360741269636843E+01,  1.004738646865789E+00,
2458182.500000000, A.D. 2018-Mar-05 00:00:00.0000,      69.185439,  1.044580136565504E+08,  2.889423905726785E+07, -5.631543482399122E+06, -9.461386073392035E+00,  3.359663570786282E+01,  1.006844203544576E+00,
2458182.541666667, A.D. 2018-Mar-05 01:00:00.0000,      69.185440,  1.044238823961400E+08,  2.901516747907964E+07, -5.627915055228838E+06, -9.500423278109549E+00,  3.358581328246986E+01,  1.008948450271474E+00,
2458182.583333333, A.D. 2018-Mar-05 02:00:00.0000,      69.185440,  1.043896106232902E+08,  2.913605685839236E+07, -5.624279055132544E+06, -9.539448531010754E+00,  3.357494543268903E+01,  1.011051384183633E+00,
2458182.625000000, A.D. 2018-Mar-05 03:00:00.0000,      69.185441,  1.043551983811220E+08,  2.925690703170080E+07, -5.620635486841526E+06, -9.578461779525894E+00,  3.356403217108046E+01,  1.013153002419690E+00,
2458182.666666667, A.D. 2018-Mar-05 04:00:00.0000,      69.185441,  1.043206457129459E+08,  2.937771783554509E+07, -5.616984355097365E+06, -9.617462971096458E+00,  3.355307351026495E+01,  1.015253302119735E+00,
2458182.708333333, A.D. 2018-Mar-05 05:00:00.0000,      69.185442,  1.042859526622615E+08,  2.949848910651088E+07, -5.613325664651938E+06, -9.656452053175251E+00,  3.354206946292392E+01,  1.017352280425376E+00,
2458182.750000000, A.D. 2018-Mar-05 06:00:00.0000,      69.185442,  1.042511192727575E+08,  2.961922068122960E+07, -5.609659420267404E+06, -9.695428973226447E+00,  3.353102004179946E+01,  1.019449934479690E+00,
2458182.791666667, A.D. 2018-Mar-05 07:00:00.0000,      69.185443,  1.042161455883117E+08,  2.973991239637865E+07, -5.605985626716211E+06, -9.734393678725674E+00,  3.351992525969426E+01,  1.021546261427257E+00,
2458182.833333333, A.D. 2018-Mar-05 08:00:00.0000,      69.185444,  1.041810316529911E+08,  2.986056408868165E+07, -5.602304288781080E+06, -9.773346117160070E+00,  3.350878512947169E+01,  1.023641258414136E+00,
2458182.875000000, A.D. 2018-Mar-05 09:00:00.0000,      69.185444,  1.041457775110516E+08,  2.998117559490862E+07, -5.598615411255005E+06, -9.812286236028367E+00,  3.349759966405570E+01,  1.025734922587914E+00,
2458182.916666667, A.D. 2018-Mar-05 10:00:00.0000,      69.185445,  1.041103832069382E+08,  3.010174675187620E+07, -5.594918998941244E+06, -9.851213982840942E+00,  3.348636887643087E+01,  1.027827251097669E+00,
2458182.958333333, A.D. 2018-Mar-05 11:00:00.0000,      69.185445,  1.040748487852846E+08,  3.022227739644792E+07, -5.591215056653319E+06, -9.890129305119899E+00,  3.347509277964242E+01,  1.029918241093977E+00,
2458183.000000000, A.D. 2018-Mar-05 12:00:00.0000,      69.185446,  1.040391742909137E+08,  3.034276736553436E+07, -5.587503589215002E+06, -9.929032150399134E+00,  3.346377138679613E+01,  1.032007889728943E+00,
2458183.041666667, A.D. 2018-Mar-05 13:00:00.0000,      69.185447,  1.040033597688371E+08,  3.046321649609338E+07, -5.583784601460320E+06, -9.967922466224403E+00,  3.345240471105841E+01,  1.034096194156190E+00,
2458183.083333333, A.D. 2018-Mar-05 14:00:00.0000,      69.185447,  1.039674052642552E+08,  3.058362462513038E+07, -5.580058098233541E+06, -1.000680020015339E+01,  3.344099276565625E+01,  1.036183151530848E+00,
2458183.125000000, A.D. 2018-Mar-05 15:00:00.0000,      69.185448,  1.039313108225572E+08,  3.070399158969845E+07, -5.576324084389172E+06, -1.004566529975578E+01,  3.342953556387725E+01,  1.038268759009568E+00,
